사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각
미디어잡,SBSi,[라디오/홈페이지운영/클립제작/홍보] 상암/월251만/포토샵/SNS,"숏폼제작, 숏폼업로드, 마케팅/프로모션, SNS마케터, 콘텐츠기획/운영",경력무관,기타,서울 양천구 목동서로 161,,2026-10-31,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325785,,2026-09-07 20:32:27
미디어잡,MBC,"[★포지션별 상시채용/대규모] 방송제작(AD,FD,영상편집)/방송기술(음향,조명,인제스트,송출,장비보조,CG)/방송사무","AD/조연출, FD/연출보조, 방송기술, 촬영보조/카메라보조, CG",경력무관,기타,서울 마포구 성암로 255,,상시채용,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325788,,2026-09-07 20:32:32
미디어잡,MBC,[촬영보조/카메라보조 대규모 채용] 스포츠/예능/드라마/교양/ENG/6mm/미러리스/고프로/촬영,"촬영기자, 방송제작, 방송카메라, 촬영보조/카메라보조, 동영상 촬영/편집",경력무관,기타,서울 마포구 성암로 255,,상시채용,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325789,,2026-09-07 20:32:37
미디어잡,YTN,[월250만/FD/신입O] 뉴스 생방송 FD / 영상 소재 체크,"AD/조연출, FD/연출보조, 방송제작, 방송송출, 방송행정/사무",경력무관,기타,서울 마포구 상암산로 76,,2026-09-08,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325792,,2026-09-07 20:32:42
미디어잡,리디㈜,일본만화 출판편집 기획자,"콘텐츠기획, 콘텐츠에디터, 출판/편집기획, 편집/교정/교열, 번역/통역/사무",경력,정규직,서울 강남구 테헤란로,,상시채용,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325797,,2026-09-07 20:32:47
미디어잡,MBN,[AD/신입가능] 시사/뉴스/생방송/영상편집/충무로,"PD/방송연출, AD/조연출, FD/연출보조, 방송제작, 동영상 촬영/편집",경력무관,기타,서울 중구 퇴계로,,2026-09-11,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325799,,2026-09-07 20:32:52
미디어잡,(주)KBS아트비전,[여의도/월 평균 250만] 드라마 프로그램 스텝(장식진행),"방송제작, 촬영보조/카메라보조, 조명, 기타",경력무관,기타,서울 영등포구 여의대방로 KBS별관,,상시채용,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325800,,2026-09-07 20:32:57
미디어잡,KBS,[속기사/신입O] 국회 생방송 / 뉴스 제작지원,"취재기자, 촬영기자, FD/연출보조, 방송제작, 촬영보조/카메라보조",경력무관,기타,서울 영등포구 여의공원로 13,,2026-09-17,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325801,,2026-09-07 20:33:02
미디어잡,사회복지법인한국컴패션,콘텐츠 기획/제작 지원_계약직,"콘텐츠기획, 콘텐츠에디터, SNS마케터, 편집/교정/교열, 웹기획/웹PD",경력,계약직,서울 용산구 한남대로 102-5,,2026-09-13,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325803,,2026-09-07 20:33:07
미디어잡,연합뉴스TV,[뉴스/진행AD/월240이상] 생방송진행/운행표전달/진행보조/프롬프터,"AD/조연출, FD/연출보조, 방송제작, 동영상 촬영/편집, 기타",경력무관,기타,서울 종로구 율곡로2길 25,,2026-09-09,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325804,,2026-09-07 20:33:12
미디어잡,MBC,[방송편성/주5일/검수] 급여인상/프리미어/송출/편성/일정관리/상암,"방송기술, 방송송출, 영상편집, 인제스트/인코딩, 아카이브",경력무관,기타,서울 마포구 성암로 255,,2026-09-10,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325808,,2026-09-07 20:33:17
미디어잡,아나인 아카데미,2026 아나인 장학생 컨테스트,"아나운서, 리포터, 기상캐스터, MC/VJ, 쇼(핑)호스트",경력무관,기타,서울 영등포구 국회대로70길 12,,채용시,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325810,,2026-09-07 20:33:22
미디어잡,SBS,[틈만나면 5 FD/월 308만] 촬영보조/예고 편집/출연진 관리/자료조사/상암,"AD/조연출, FD/연출보조, 영상편집, 촬영보조/카메라보조",경력무관,기타,서울 양천구 목동서로,,2026-09-10,https://www.mediajob.co.kr/recruit/recruit.htm?cmd=view&rec_idx=325829,,2026-09-07 20:33:27
