사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각
자소설닷컴,부산항만공사,체험형 청년인턴 채용 공고,"사무, 기술, 안전, 환경",인턴,수시채용,,,2026-04-20,https://jasoseol.com/recruit/103347,,2026-09-07 18:29:16
자소설닷컴,부산항만공사,정규직(신입) 채용공고,"사무(일반), 사무(고졸), 사무(취업지원), 안전, 전산, 안전(토목), 환경, 항해",신입,수시채용,,,2026-04-14,https://jasoseol.com/recruit/103348,,2026-09-07 18:29:16
자소설닷컴,한국공항공사(KAC),신입직원 등 공개채용,"5급갑 일반_경영, 5급갑 일반_회계, 5급갑 일반_항공교통, 5급갑 일반_전산, 5급갑 일반_토목, 5급갑 일반_기계, 5급갑 일반_환경, 5급갑 일반_전기, 5급갑 일반_통신전자(전국), 5급갑 일반_통신전자(제",신입,수시채용,,,2026-04-14,https://jasoseol.com/recruit/103341,,2026-09-07 18:29:16
자소설닷컴,부산항만공사,정규직(경력) 채용 공고,"기술(안전), 기술(도시계획), 사무(전산), 사무(연구)",경력,수시채용,,,2026-04-14,https://jasoseol.com/recruit/103349,,2026-09-07 18:29:17
자소설닷컴,한화손보,2026 상반기 신입사원 모집,"펨테크, 사이버보험, 회계, 경영지원",신입,수시채용,,,2026-04-20,https://jasoseol.com/recruit/103350,,2026-09-07 18:29:17
자소설닷컴,한국언론진흥재단(KPF),2026년 1차 체험형 청년인턴 모집 공고(일반행정),일반행정,인턴,수시채용,,,2026-04-13,https://jasoseol.com/recruit/103351,,2026-09-07 18:29:17
자소설닷컴,KAC공항서비스,2026년 상반기 공개채용(채용형 인턴) 공고,"시설직 7급_기계_김포공항, 시설직 7급_전기_김포공항, 시설직 7급_통신_김포공항, 시설직 7급_정비_김포공항, 시설직 7급_순환버스_김포공항, 시설직 7급_환경_김포공항, 시설직 5급_정비_김포공항, 운영직 7급",인턴,수시채용,,,2026-04-13,https://jasoseol.com/recruit/103353,,2026-09-07 18:29:18
자소설닷컴,IBK캐피탈,2026년 신입사원 모집,"일반분야, 전산분야",신입,수시채용,,,2026-04-22,https://jasoseol.com/recruit/103354,,2026-09-07 18:29:18
자소설닷컴,페이히어,[핀테크 스타트업] 영업 관리 어시스턴트 인턴 채용,영업 관리 어시스턴트,인턴,상시채용,,,2026-04-06,https://jasoseol.com/recruit/103352,,2026-09-07 18:29:19
자소설닷컴,한국수출입은행,2026년 상반기 청년인턴 채용,"본점 - 업무일반, 본점 - 장애인, EDCF, 지점 - 업무일반, 지점 - 장애인",인턴,수시채용,,,2026-04-14,https://jasoseol.com/recruit/103355,,2026-09-07 18:29:19
자소설닷컴,렉스몬드,(구 오케이몰) 인사총무팀 신입사원 채용,인사총무담당,신입,수시채용,,,2026-04-10,https://jasoseol.com/recruit/103358,,2026-09-07 18:29:20
자소설닷컴,후성코퍼레이션,2026년 상반기 영업사원 채용공고,영업팀 (영업),코드5,수시채용,,,2026-04-07,https://jasoseol.com/recruit/103357,,2026-09-07 18:29:20
자소설닷컴,SK하이스텍,각 부문 신입/경력사원 채용,"안전관리자, 연수원 운영(시설/총무/안전), 교육 운영/기획, 복리후생 서비스 운영, 자동화 설비 유지 보수","경력, 계약직, 코드5",수시채용,,,2026-04-08,https://jasoseol.com/recruit/103359,,2026-09-07 18:29:21
