사이트,회사명,공고제목,직무,경력,고용형태,지역,기술스택,마감일,공고URL,외부원본ID,수집시각,학력
커리어부산,덤커피(DumCoffee),"브런치 카페 직원 모집(주방 업무, 음료 제조, 고객 응대, 마감 청소 등)",외식.식음료.요리,경력,계약직,부산 북구,,상시채용,https://job.career.co.kr/recruit/view/22131517,career:22131517,2026-09-08 13:53:24,고졸↑
커리어부산,(주)화진피에프,공무과 선반업무 모집,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131516,career:22131516,2026-09-08 13:53:24,학력무관
커리어부산,에스케이브이(SKV),"자재구매 , 납품 운전원 모집합니다. (버터플라이밸브)",생산관리.품질관리,경력무관,정규직,부산 강서구,,2026-09-30,https://job.career.co.kr/recruit/view/22131514,career:22131514,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 성우솔루텍,공기압축기 A/S 기사 대리/과장급 모집,,신입,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131513,career:22131513,2026-09-08 13:53:24,학력무관
커리어부산,현진테크,조선 전기 / 유압 조립 직원 구인,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131512,career:22131512,2026-09-08 13:53:24,학력무관
커리어부산,유한회사 광명금속,주물 생산 조형원 모집합니다.,생산.제조.조립.설비,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131503,career:22131503,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 광신하이텍,납품 및 현장보조 모집합니다.,,경력무관,정규직,부산 연제구,,상시채용,https://job.career.co.kr/recruit/view/22131499,career:22131499,2026-09-08 13:53:24,학력무관
커리어부산,(주)삼보,(주)삼보 주유소 기획실 사무원 모집,경리.세무.회계,경력무관,계약직,부산 북구,,상시채용,https://job.career.co.kr/recruit/view/22131498,career:22131498,2026-09-08 13:53:24,학력무관
커리어부산,승승재가복지센터,덕천동 3등급 독거 여자어르신 방문요양보호사 채용,,경력무관,정규직,부산 북구,,상시채용,https://job.career.co.kr/recruit/view/22131497,career:22131497,2026-09-08 13:53:24,학력무관
커리어부산,세신유엔씨(주),중국어 통역 및 제품 발주 보조사원 모집,무역.해외영업,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131496,career:22131496,2026-09-08 13:53:24,학력무관
커리어부산,비온솔루션 주식회사,비온솔루션(주) 프로젝트 수행 관리 사원 채용,,"신입 (2,3년)↑",정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131494,career:22131494,2026-09-08 13:53:24,대졸
커리어부산,장미우렁이,우렁이농장 직원구합니다,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131492,career:22131492,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 동서기연,선박엔진 및 에너지발전용 메탈베어링 부품 가공 (CNC) 생산직 (경력 우대),,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131480,career:22131480,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 동서기연,"(주)동서기연, 품질관리 사무직 채용 (경력 우대)",,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131479,career:22131479,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 동서기연,"(주)동서기연, 생산관리직 채용(경력무관)",,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131478,career:22131478,2026-09-08 13:53:24,학력무관
커리어부산,(주)조광이피씨,도장기사 채용 - 경험 풍부한 도장 기술로 첨단 산업을 뒷받침하세요!,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131475,career:22131475,2026-09-08 13:53:24,학력무관
커리어부산,에스피열처리,에스피열처리 | 영업 납품 기사 모집,,경력무관,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22131474,career:22131474,2026-09-08 13:53:24,고졸↑
커리어부산,큐알피테크,생산?유압?ACTUATOR?조립원 모집?,생산.제조.조립.설비,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131473,career:22131473,2026-09-08 13:53:24,학력무관
커리어부산,우성기계,산업기계제작 및 플랜트 설계업무,기계설계.CAD.CAM,"경력 (2,3년)↑",정규직,부산 사상구,,2026-10-10,https://job.career.co.kr/recruit/view/22131472,career:22131472,2026-09-08 13:53:24,대졸
커리어부산,(주)엠비씨플레이비 부산점,(주)엠비씨플레이비 부산 어린이 직업체험지도원 모집,,경력무관,계약직,부산 해운대구,,상시채용,https://job.career.co.kr/recruit/view/22131471,career:22131471,2026-09-08 13:53:24,학력무관
커리어부산,주식회사우림종합관리,해운대SK뷰(중동)아파트 경비원 모집합니다.,경비.보안.경호,경력무관,계약직,부산 해운대구,,상시채용,https://job.career.co.kr/recruit/view/22131468,career:22131468,2026-09-08 13:53:24,학력무관
커리어부산,주）동남기계,품질 전수검사 요원 모집,,경력무관,계약직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22131466,career:22131466,2026-09-08 13:53:24,학력무관
커리어부산,디자인콕스,시각디자인 전공자로서 역량있는 디자이너와 함께하길 원합니다,출판.편집디자인,"경력 (2,3년)↑",정규직,부산 해운대구,,상시채용,https://job.career.co.kr/recruit/view/22131464,career:22131464,2026-09-08 13:53:24,대졸
커리어부산,아이케이(IK)산업,정확하고 빠르게 썬루프 부품을 조립하고 검사하는 생산 엔지니어를 원합니다.,생산.제조.조립.설비,경력무관,정규직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22131462,career:22131462,2026-09-08 13:53:24,학력무관
커리어부산,엘리트치과의원,2026 엘리트 치과 간호조무사 모집,간호사.간호조무사,경력무관,계약직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22131461,career:22131461,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 하나종합관리,부산MBC문화방송 시설기사 구인,,경력,정규직,부산 동구,,상시채용,https://job.career.co.kr/recruit/view/22131460,career:22131460,2026-09-08 13:53:24,학력무관
커리어부산,씨제이프레시웨이주식회사,[CJ프레시웨이(주)] 아난티코브부산 직원식당 조리원 채용,외식.식음료.요리,경력무관,계약직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22131459,career:22131459,2026-09-08 13:53:24,학력무관
커리어부산,보름달재가복지센터,부산진구 요양보호사님 구인합니다,,경력무관,정규직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22131456,career:22131456,2026-09-08 13:53:24,학력무관
커리어부산,성정종합건설(주),토목현장 공무를 찾고 있습니다.,,경력,정규직,부산 해운대구,,2026-09-30,https://job.career.co.kr/recruit/view/22131449,career:22131449,2026-09-08 13:53:24,학력무관
커리어부산,(주)부광산업기계,CNC 생산직 모집 합니다.,,경력,정규직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22131445,career:22131445,2026-09-08 13:53:24,학력무관
커리어부산,노무법인 승인,노무법인 승인 본사 산재보상업무 법률사무원 채용,특허.법무,경력무관,정규직,부산 해운대구,,상시채용,https://job.career.co.kr/recruit/view/22131444,career:22131444,2026-09-08 13:53:24,학력무관
커리어부산,（주）대홍전기,생산관리팀 사무지원 담당자 (신입/경력) 모집,,경력무관,정규직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22131443,career:22131443,2026-09-08 13:53:24,학력무관
커리어부산,1급다이렉트정비 주식회사,보험 일반 대물(교통) 경력직 모집,시공.현장.감리.공무,경력,정규직,부산 해운대구,,상시채용,https://job.career.co.kr/recruit/view/22131433,career:22131433,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 메가테크,정규직 사무원,사무.원무.코디,경력무관,정규직,부산 기장군,,2026-09-30,https://job.career.co.kr/recruit/view/22131432,career:22131432,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 으뜸주택건설,아파트 경비원 모집 격일근무,경비.보안.경호,경력,계약직,부산 해운대구,,상시채용,https://job.career.co.kr/recruit/view/22131430,career:22131430,2026-09-08 13:53:24,학력무관
커리어부산,주식회사늘푸른바다,어묵생산 단기계약직 구인,,경력무관,계약직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131427,career:22131427,2026-09-08 13:53:24,학력무관
커리어부산,주식회사바른기술시스템,"마케팅,공공조달,B2G업무 경력직 (부장급)",인사.교육.HR,경력,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131424,career:22131424,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 지원,(주)지원-현장공무 모집합니다.,생산.제조.조립.설비,경력,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131423,career:22131423,2026-09-08 13:53:24,학력무관
커리어부산,인창실버웰,인창실버웰 위생원 모집합니다.,,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131422,career:22131422,2026-09-08 13:53:24,학력무관
커리어부산,경은산업 (주）,회계 / 인사/ 총무 지원사업부 직원 모집,경리.세무.회계,경력,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131421,career:22131421,2026-09-08 13:53:24,학력무관
커리어부산,항도레미콘(주),항도레미콘(주) 영업 신입(또는 경력) 사원 모집,,경력,정규직,부산 사하구,,2026-09-11,https://job.career.co.kr/recruit/view/22131419,career:22131419,2026-09-08 13:53:24,학력무관
커리어부산,하나병원,[장림동] 하나병원 외래 화상치료실(9~5시30분근무) 간호조무사  구함,간호사.간호조무사,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131418,career:22131418,2026-09-08 13:53:24,학력무관
커리어부산,주식회사제이테크코리아,은도금 생산 보조 사원 정규직 모집,,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131417,career:22131417,2026-09-08 13:53:24,고졸↑
커리어부산,엘여성의원,엘여성의원 간호조무사 모집합니다.,간호사.간호조무사,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131415,career:22131415,2026-09-08 13:53:24,학력무관
커리어부산,주식회사 으뜸씨푸드,수산물 가공 공장 직원 구합니다.,,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131414,career:22131414,2026-09-08 13:53:24,학력무관
커리어부산,가온재가복지센터,"다대동 50대 남자 주2회(월,목 또는 화,금) 12시반-3시반 가사간병 요양보호사 모집",,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131413,career:22131413,2026-09-08 13:53:24,학력무관
커리어부산,가온재가복지센터,"(감천동)50대후반 남성 주2회(화,금) 2시-5시 요양보호사",간호사.간호조무사,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131412,career:22131412,2026-09-08 13:53:24,학력무관
커리어부산,가온재가복지센터,"감천동 50대 여자 주2일(월,수) 2시-5시 요양보호사 모집",간호사.간호조무사,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131411,career:22131411,2026-09-08 13:53:24,학력무관
커리어부산,가온재가복지센터,선창(가덕도) 4등급 여자어르신 주6일 9시-12시 요양보호사 모집,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131410,career:22131410,2026-09-08 13:53:24,학력무관
커리어부산,가온재가복지센터,[다대동] 4등급 70대 여자 어르신 주5일 1시-4시 재가요양보호사 모집,,신입,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22131409,career:22131409,2026-09-08 13:53:24,학력무관
커리어부산,주식회사원솔루션,선박 항해통신 및 기술 서비스 전문가를 찾습니다.,,경력,정규직,부산 동구,,상시채용,https://job.career.co.kr/recruit/view/22131408,career:22131408,2026-09-08 13:53:26,학력무관
커리어부산,최강국 세무회계 사무소,(부산 서면) 최강국 세무회계사무소 5년 이상 경력직(육아휴직 대체자) 구합니다.,경리.세무.회계,경력,계약직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22131403,career:22131403,2026-09-08 13:53:26,고졸↑
커리어부산,한국메탈기계(주),생산관리 및 납품 모집(충원),생산관리.품질관리,신입,정규직,부산 영도구,,상시채용,https://job.career.co.kr/recruit/view/22131398,career:22131398,2026-09-08 13:53:26,학력무관
커리어부산,동호테크,조선소 납품 관리직원모집,,경력무관,정규직,부산 영도구,,상시채용,https://job.career.co.kr/recruit/view/22131397,career:22131397,2026-09-08 13:53:26,학력무관
커리어부산,사)부산진구노인요양센터부설행복한재가,전포동 5등급 어르신 재가 요양보호사 모집,,경력무관,정규직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22131396,career:22131396,2026-09-08 13:53:26,학력무관
커리어부산,성인세무회계,세무사사무소 회계사무원 구함(경력직),경리.세무.회계,경력,정규직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22131395,career:22131395,2026-09-08 13:53:26,학력무관
커리어부산,부산선박기술,경리 급구,경리.세무.회계,경력무관,정규직,부산 영도구,,상시채용,https://job.career.co.kr/recruit/view/22131393,career:22131393,2026-09-08 13:53:26,학력무관
커리어부산,뉴포트마린주식회사,부산신항 선박 줄잡이 작업자 모집,,경력무관,계약직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22131392,career:22131392,2026-09-08 13:53:26,학력무관
커리어부산,주식회사 부성에스씨아이,BNK신용정보주식회사  임원수행기사 모집 (파견근로자),배송.운전.택배,경력,계약직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22131390,career:22131390,2026-09-08 13:53:26,학력무관
커리어부산,대산직업전문학교,"공조냉동기계산업기사, 에너지관리산업기사 직업훈련 강사분을 모십니다.",,경력,정규직,부산 연제구,,2026-09-30,https://job.career.co.kr/recruit/view/22131389,career:22131389,2026-09-08 13:53:26,학력무관
커리어부산,사회복지법인선재재단선재노인전문요양원,[선재노인전문요양원] 물리(작업)치료사 채용 재공고,,경력,계약직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22131387,career:22131387,2026-09-08 13:53:26,학력무관
커리어부산,반석방문요양센터,반석방문요양센터 사회복지사 채용합니다,사회복지.상담.자원봉사,경력,정규직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22131386,career:22131386,2026-09-08 13:53:26,학력무관
커리어부산,동구위생,정화조 청소겸 운전기사 모집,,신입,정규직,부산 동구,,2026-09-13,https://job.career.co.kr/recruit/view/22131384,career:22131384,2026-09-08 13:53:26,학력무관
커리어부산,(주)지엠네트웍스,[부산 동구] 호텔 하우스키핑 인스펙터 채용,여행.호텔.항공,경력,계약직,부산 동구,,상시채용,https://job.career.co.kr/recruit/view/22131382,career:22131382,2026-09-08 13:53:26,학력무관
커리어부산,(주)백화 부민지점,제빙(어업용 얼음) 직원 구합니다,생산.제조.조립.설비,경력무관,계약직,부산 서구,,상시채용,https://job.career.co.kr/recruit/view/22131381,career:22131381,2026-09-08 13:53:26,학력무관
커리어부산,주식회사 코코커머셜,신선식품판매용 냉장고 A/S요원 모집,,경력,정규직,부산 중구,,상시채용,https://job.career.co.kr/recruit/view/22131378,career:22131378,2026-09-08 13:53:26,학력무관
커리어부산,재단법인경암교육문화재단,경영기획 사무원 구인합니다.,,경력 (4년)↑,계약직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22131377,career:22131377,2026-09-08 13:53:26,대졸
커리어부산,대산직업전문학교,일반기계기사 직업훈련 강사분을 모십니다.,입시.보습.속셈학원강사,경력,정규직,부산 연제구,,2026-09-30,https://job.career.co.kr/recruit/view/22131376,career:22131376,2026-09-08 13:53:26,학력무관
커리어부산,대산직업전문학교,실내건축기사 직업훈련 강사분을 모십니다.,,경력,정규직,부산 연제구,,2026-09-30,https://job.career.co.kr/recruit/view/22131375,career:22131375,2026-09-08 13:53:26,학력무관
커리어부산,대산직업전문학교,설비보전기사 직업훈련 강사분을 모십니다.,,경력,정규직,부산 연제구,,2026-09-30,https://job.career.co.kr/recruit/view/22131374,career:22131374,2026-09-08 13:53:26,학력무관
커리어부산,가온노인주간보호센터주식회사,부산 연제구 주간보호센터 내 방문요양사업 사회복지사 모집,사회복지.상담.자원봉사,경력무관,계약직,부산 연제구,,상시채용,https://job.career.co.kr/recruit/view/22131373,career:22131373,2026-09-08 13:53:26,학력무관
커리어부산,(주)남부자동차정비,자동차 정비소 세차 및 픽업기사 모집,,경력무관,정규직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22131371,career:22131371,2026-09-08 13:53:26,학력무관
커리어부산,세무회계 정안,경력직(경력 7년 이상) 모집,경리.세무.회계,경력,정규직,부산 연제구,,상시채용,https://job.career.co.kr/recruit/view/22131369,career:22131369,2026-09-08 13:53:26,학력무관
커리어부산,하나자산관리（주）,[부산] 금융기관 영업직 모집,,신입,계약직,부산 연제구,,2026-09-30,https://job.career.co.kr/recruit/view/22131330,career:22131330,2026-09-08 13:53:26,학력무관
커리어부산,(주)부모사랑재가센터,[ 수영구 수영동 ] 재가요양보호사 모집,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22130897,career:22130897,2026-09-08 13:53:26,학력무관
커리어부산,해봄재가복지센터,[수영구 민락동] 재가요양보호사 모집,,경력무관,정규직,부산 수영구,,2026-10-10,https://job.career.co.kr/recruit/view/22130896,career:22130896,2026-09-08 13:53:26,학력무관
커리어부산,요양365재가복지센터,[ 연산동 ] 재가요양보호사 모집,,경력무관,정규직,부산 연제구,,상시채용,https://job.career.co.kr/recruit/view/22130895,career:22130895,2026-09-08 13:53:26,학력무관
커리어부산,참사랑재가복지센터,[ 망미동 ] 재가요양보호사 모집,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22130894,career:22130894,2026-09-08 13:53:26,학력무관
커리어부산,요양365재가복지센터,[ 수영구 수영동 ] 재가요양보호사 모집,,경력무관,정규직,부산 수영구,,상시채용,https://job.career.co.kr/recruit/view/22130893,career:22130893,2026-09-08 13:53:26,학력무관
커리어부산,성광특수산업,[학장동] TG용접 및 생산직원 모집,생산.제조.조립.설비,경력,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22130891,career:22130891,2026-09-08 13:53:26,학력무관
커리어부산,한가족 재가복지센터,[서동] 재가요양보호사 모집,,경력무관,정규직,부산 금정구,,상시채용,https://job.career.co.kr/recruit/view/22130887,career:22130887,2026-09-08 13:53:26,학력무관
커리어부산,효드림재가센터,"[ 모라동,모라주공3단지 ] 재가요양보호사 모집",,경력무관,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22130886,career:22130886,2026-09-08 13:53:26,학력무관
커리어부산,국민건강재가 복지센터,[남구 용호동] 재가요양보호사 모집,간호사.간호조무사,경력무관,정규직,부산 남구,,상시채용,https://job.career.co.kr/recruit/view/22130634,career:22130634,2026-09-08 13:53:26,학력무관
커리어부산,미소돌봄장기요양센터,[해운대구 송정동] 재가요양보호사 모집,,경력무관,계약직,부산 해운대구,,2026-09-10,https://job.career.co.kr/recruit/view/22130546,career:22130546,2026-09-08 13:53:26,학력무관
커리어부산,상장코리아.상장몰,"[금사동] 상장/증서/케이스 등의 디자인, CS 작업 및 인쇄실 자료 전송 작업(해운대새일센터 채용대행)",시각.광고디자인,경력무관,계약직,부산 금정구,,상시채용,https://job.career.co.kr/recruit/view/22130545,career:22130545,2026-09-08 13:53:26,학력무관
커리어부산,정심방문요양센터,[청룡동] 재가요양보호사 채용,,경력무관,계약직,부산 금정구,,2026-10-10,https://job.career.co.kr/recruit/view/22130543,career:22130543,2026-09-08 13:53:26,학력무관
커리어부산,장림한서병원,장림한서병원에서 방사선사를 모집합니다.,의료기사,경력무관,계약직,부산 사하구,,2026-09-30,https://job.career.co.kr/recruit/view/22130451,career:22130451,2026-09-08 13:53:26,학력무관
커리어부산,동구온정재가복지센터,4등급 할아버지 재가요양보호사 모집,,경력무관,정규직,부산 부산진구,,상시채용,https://job.career.co.kr/recruit/view/22130450,career:22130450,2026-09-08 13:53:26,학력무관
커리어부산,부산대학교보육종합센터,부산대학교부설어린이집 대체교사 채용,유치원.어린이집교사,경력무관,계약직,부산 금정구,,2026-10-10,https://job.career.co.kr/recruit/view/22130449,career:22130449,2026-09-08 13:53:26,학력무관
커리어부산,(주) 비앤아이코리아,경리사무원 채용,경리.세무.회계,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22130448,career:22130448,2026-09-08 13:53:26,학력무관
커리어부산,한국통합돌봄센터,5등급 할머니 재가요양보호사 모집(치매교육이수),,경력무관,정규직,부산 서구,,상시채용,https://job.career.co.kr/recruit/view/22130419,career:22130419,2026-09-08 13:53:26,학력무관
커리어부산,오케이재가복지센터,[사하구 신평동] 재가요양보호사 모집,,경력무관,정규직,부산 사하구,,상시채용,https://job.career.co.kr/recruit/view/22130360,career:22130360,2026-09-08 13:53:26,학력무관
커리어부산,(주)동일자동화전력,전기/토목 공사 기술 전문가로 함께 성장하세요!,,경력무관,정규직,부산 기장군,,상시채용,https://job.career.co.kr/recruit/view/22128227,career:22128227,2026-09-08 13:53:26,학력무관
커리어부산,주식회사코드원,부산 정부청사(동구) 특수경비원 모집,경비.보안.경호,경력무관,정규직,부산 동구,,상시채용,https://job.career.co.kr/recruit/view/22128049,career:22128049,2026-09-08 13:53:26,학력무관
커리어부산,(주）보조기전,영업사원모집,기술영업(IT.솔루션),신입 (4년)↑,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22127991,career:22127991,2026-09-08 13:53:26,대졸
커리어부산,(주）보조기전,"물류, 자재관리 직원 모집",,"신입 (2,3년)↑",정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22127989,career:22127989,2026-09-08 13:53:26,대졸
커리어부산,동서피엠,식품기계 설치·정비 보조원,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127988,career:22127988,2026-09-08 13:53:26,학력무관
커리어부산,자유통상(주),경리 업무 전문가를 모십니다,경리.세무.회계,경력,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22127982,career:22127982,2026-09-08 13:53:26,고졸↑
커리어부산,(주)경동금속주방,설비 A/S직원  모집,생산.제조.조립.설비,경력무관,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22127980,career:22127980,2026-09-08 13:53:26,학력무관
커리어부산,진광정밀,[경력직] CNC 가공 경력직 모집,,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127979,career:22127979,2026-09-08 13:53:26,학력무관
커리어부산,신광(SK)V텍,"cnc선반보조원, mct 보조원",포장.검사.가공,신입,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127977,career:22127977,2026-09-08 13:53:29,학력무관
커리어부산,(주)일렉코리아,생산직 직원,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127975,career:22127975,2026-09-08 13:53:29,학력무관
커리어부산,경동산업,금속표면 관련 단순생산직,생산.제조.조립.설비,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127971,career:22127971,2026-09-08 13:53:29,학력무관
커리어부산,(주) 우진씨엔지,"버스,트럭 부품 영업지원부 직원 채용합니다.",,경력무관,계약직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127969,career:22127969,2026-09-08 13:53:29,학력무관
커리어부산,(주)서진미트,부산 축산물 유통 영업직 모집합니다. 297만원,,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127968,career:22127968,2026-09-08 13:53:29,학력무관
커리어부산,세계 (주),법인 회계 및 경리 관리 사무원 모집 (경험자우대),경리.세무.회계,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127967,career:22127967,2026-09-08 13:53:29,학력무관
커리어부산,진성정밀금속（주）,용해 인력 보조 및 용해원,,경력무관,계약직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127966,career:22127966,2026-09-08 13:53:29,학력무관
커리어부산,(주)화진피에프,(주)화진피에프 생산직 사원모집,생산.제조.조립.설비,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127959,career:22127959,2026-09-08 13:53:29,학력무관
커리어부산,부경테크,사상 및 생산직 모집,생산.제조.조립.설비,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127956,career:22127956,2026-09-08 13:53:29,학력무관
커리어부산,주식회사부산건축자재합판목재도매,[신입 환영] BBWW 블로그 관리,광고.광고기획.AE,신입,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127955,career:22127955,2026-09-08 13:53:29,학력무관
커리어부산,(주)에스에프에스,항만에서 번창하는 팀을 위한 꼼꼼한 물류사무원을 찾습니다.,인사.교육.HR,신입,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22127946,career:22127946,2026-09-08 13:53:29,학력무관
커리어부산,GNT 부산의용촌,재봉사 모집,생산.제조.조립.설비,경력,계약직,부산 북구,,상시채용,https://job.career.co.kr/recruit/view/22127945,career:22127945,2026-09-08 13:53:29,학력무관
커리어부산,주식회사 태성이엔지,제관공 모집,,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127944,career:22127944,2026-09-08 13:53:29,학력무관
커리어부산,주식회사 태성이엔지,용접공 모집,생산.제조.조립.설비,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127943,career:22127943,2026-09-08 13:53:29,학력무관
커리어부산,(주) 태촌실업,전자입찰 관련 직원 모집,인사.교육.HR,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127942,career:22127942,2026-09-08 13:53:29,학력무관
커리어부산,(주)신성머트리얼,CNC 가공 오퍼레이터,,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127935,career:22127935,2026-09-08 13:53:29,학력무관
커리어부산,(주)신성머트리얼,[정밀기계 가공업체]제조단순 사상원 채용,생산.제조.조립.설비,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127934,career:22127934,2026-09-08 13:53:29,학력무관
커리어부산,（주）경동화학,탱크로리 기사모집,배송.운전.택배,경력,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127933,career:22127933,2026-09-08 13:53:29,학력무관
커리어부산,주식회사 유성정밀,CAD(설계) 직원 모집,기계설계.CAD.CAM,경력무관,정규직,부산 사상구,,상시채용,https://job.career.co.kr/recruit/view/22127932,career:22127932,2026-09-08 13:53:29,학력무관
커리어부산,위더스재가복지센터,[금곡동] 요양보호사 채용합니다,,신입,정규직,부산 북구,,상시채용,https://job.career.co.kr/recruit/view/22127930,career:22127930,2026-09-08 13:53:29,학력무관
커리어부산,주식회사금곡골프프라자,골프연습장 시설관리 직원 모집합니다,,경력무관,정규직,부산 북구,,상시채용,https://job.career.co.kr/recruit/view/22127929,career:22127929,2026-09-08 13:53:29,학력무관
커리어부산,한빛솔리드,산업용 크레인 개.보수 영업 경력자 모집(항만.조선.철강 경력자 우대),기술영업(IT.솔루션),경력,계약직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127924,career:22127924,2026-09-08 13:53:29,학력무관
커리어부산,(주)삼영피팅,금속가공 기계 조작원 구인합니다.,포장.검사.가공,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127920,career:22127920,2026-09-08 13:53:29,학력무관
커리어부산,(주)대진정밀,"품질관리사무원 모집 (초보, 경력)",,경력무관,정규직,부산 강서구,,상시채용,https://job.career.co.kr/recruit/view/22127913,career:22127913,2026-09-08 13:53:29,고졸↑
커리어부산,쌍용전력（주）,현장 생산 사원 모집,생산.제조.조립.설비,경력,정규직,부산 강서구,,2026-09-30,https://job.career.co.kr/recruit/view/22127909,career:22127909,2026-09-08 13:53:29,학력무관
