대분류코드,대분류명,중분류코드,소분류코드,직종코드,직종명,부산공고수(자동분류분)
6,영업·판매·운전·운송,61,615,615503,"기타 대여원(기계장비,오락·스포츠 용품,도서,영상)",
6,영업·판매·운전·운송,61,615,615600,노점 및 이동 판매원,
6,영업·판매·운전·운송,61,615,615800,주유원,2
6,영업·판매·운전·운송,61,615,615801,주유원(주유판매원),
6,영업·판매·운전·운송,61,615,615802,가스 충전원,
6,영업·판매·운전·운송,61,616,616100,매장 계산원 및 요금 정산원,
6,영업·판매·운전·운송,61,616,616101,매장 계산원,1
6,영업·판매·운전·운송,61,616,616102,"요금 정산원(주차요금,통행료)",
6,영업·판매·운전·운송,61,616,616200,매표원 및 복권 판매원,
6,영업·판매·운전·운송,61,617,617100,홍보 도우미 및 판촉원,
6,영업·판매·운전·운송,61,617,617101,홍보 도우미 및 판촉원(나레이터 모델 포함),
6,영업·판매·운전·운송,61,617,617102,이벤트·행사 진행원,
6,영업·판매·운전·운송,61,617,617900,기타 판매 관련 단순 종사원,
6,영업·판매·운전·운송,61,617,617901,매장 정리원(매장 보조원),5
6,영업·판매·운전·운송,61,617,617902,상품 진열원,
6,영업·판매·운전·운송,61,617,617903,쇼핑몰택배 준비원,
6,영업·판매·운전·운송,61,617,617904,"기타 판매 단순 종사원(전단지배포, 벽보원, 물품 보관원)",
6,영업·판매·운전·운송,62,621,621100,항공기 조종사,
6,영업·판매·운전·운송,62,621,621200,선장 및 항해사·도선사,3
6,영업·판매·운전·운송,62,621,621300,철도 및 전동차 기관사,
6,영업·판매·운전·운송,62,621,621400,"관제사(항공,선박,철도 등)",
6,영업·판매·운전·운송,62,621,621900,철도운송 관련 종사원,1
6,영업·판매·운전·운송,62,622,622100,택시 운전원,1
6,영업·판매·운전·운송,62,622,622200,버스 운전원,1
6,영업·판매·운전·운송,62,622,622201,"노선버스 운전원(시내, 마을, 시외, 고속)",
6,영업·판매·운전·운송,62,622,622202,관광 및 통근·통학·학원 및 기타 버스 운전원,
6,영업·판매·운전·운송,62,622,622300,화물차 및 특수차 운전원,5
6,영업·판매·운전·운송,62,622,622301,경·소형 화물차 운전원,
6,영업·판매·운전·운송,62,622,622302,중·대형 화물차 운전원(트레일러 포함),2
6,영업·판매·운전·운송,62,622,622303,견인차·유조차·구난차·청소차 등 특수차 운전원,
6,영업·판매·운전·운송,62,622,622900,기타 자동차 운전원,
6,영업·판매·운전·운송,62,622,622901,승용차 운전원(자가용 운전원),1
6,영업·판매·운전·운송,62,622,622902,승합차 운전원,
6,영업·판매·운전·운송,62,622,622903,대리 운전원,
6,영업·판매·운전·운송,62,622,622904,주차 운전원,
6,영업·판매·운전·운송,62,622,622905,호송차량 운전원,
6,영업·판매·운전·운송,62,622,622906,"기타 자동차 운전원(렌터카,구급차,우편차,자동차선적 등)",
6,영업·판매·운전·운송,62,623,623000,물품 이동 장비 조작원,1
6,영업·판매·운전·운송,62,623,623001,"크레인 운전원(천정,타워 제외)",
6,영업·판매·운전·운송,62,623,623002,천장·타워 크레인 운전원,
6,영업·판매·운전·운송,62,623,623003,호이스트 운전원,2
6,영업·판매·운전·운송,62,623,623004,지게차 운전원,35
6,영업·판매·운전·운송,62,623,623005,리프트·케이블카 조작원,
6,영업·판매·운전·운송,62,624,624100,택배원,
6,영업·판매·운전·운송,62,624,624101,일반 택배원(퀵서비스 제외),3
6,영업·판매·운전·운송,62,624,624102,배송·납품 운전원(납품영업 포함),9
6,영업·판매·운전·운송,62,624,624200,늘찬배달원,
6,영업·판매·운전·운송,62,624,624201,퀵서비스 배달원,
6,영업·판매·운전·운송,62,624,624202,배달대행업체 배달원,
6,영업·판매·운전·운송,62,624,624300,우편집배원,
6,영업·판매·운전·운송,62,624,624400,선박 승무원 및 관련 종사원,1
6,영업·판매·운전·운송,62,624,624500,하역 및 적재 단순 종사원,6
6,영업·판매·운전·운송,62,624,624501,하역·적재 종사원,8
6,영업·판매·운전·운송,62,624,624502,물건·이삿짐 운반원,1
6,영업·판매·운전·운송,62,624,624600,화물 분류원,1
6,영업·판매·운전·운송,62,624,624700,정기배달원(신문·음료 등),
6,영업·판매·운전·운송,62,624,624900,기타 배달원,
6,영업·판매·운전·운송,62,624,624901,음식점 배달원,
6,영업·판매·운전·운송,62,624,624902,패스트푸드 배달원,
6,영업·판매·운전·운송,62,624,624903,지하철 배달원,
6,영업·판매·운전·운송,62,624,624904,기타 배달원(비정기 배달원),1
7,건설·채굴,70,701,701100,강구조물 가공원 및 건립원(철골공),1
7,건설·채굴,70,701,701200,"경량 철골공(석고보드공,텍스공,조립주택 건립원)",
7,건설·채굴,70,701,701300,철근공,
7,건설·채굴,70,701,701401,콘크리트공,
7,건설·채굴,70,701,701402,콘크리트건물·피시 조립원,
7,건설·채굴,70,701,701500,건축 석공,
7,건설·채굴,70,701,701600,건축 목공,
7,건설·채굴,70,701,701601,형틀 목공(거푸집 설치공),
7,건설·채굴,70,701,701602,외장 목공(목조주택 건립),
7,건설·채굴,70,701,701603,"내장 목공(인테리어 목공 - 나무창호, 주방가구, 싱크대, 인테리어 치장)",
7,건설·채굴,70,701,701604,전통 건축원,
7,건설·채굴,70,701,701700,조적공 및 석재 부설원,
7,건설·채굴,70,701,701900,기타 건설 관련 기능 종사원,3
7,건설·채굴,70,701,701901,건설현장반장,
7,건설·채굴,70,701,701902,비계공,
7,건설·채굴,70,701,701903,건물칸막이 설치원,
7,건설·채굴,70,701,701904,"기타 건설 기능원(건물해체,정화조설치,방음벽설치 등)",
7,건설·채굴,70,702,702100,미장공,
7,건설·채굴,70,702,702200,방수공,3
7,건설·채굴,70,702,702300,단열공,
7,건설·채굴,70,702,702400,바닥재 시공원,
7,건설·채굴,70,702,702401,타일·대리석 시공원,
7,건설·채굴,70,702,702402,장판·카펫 시공원,
7,건설·채굴,70,702,702500,도배공 및 유리 부착원,
7,건설·채굴,70,702,702501,도배공,
7,건설·채굴,70,702,702502,유리 부착원(유리공),
7,건설·채굴,70,702,702600,건축 도장공,
7,건설·채굴,70,702,702700,새시 조립 및 설치원,
7,건설·채굴,70,702,702701,새시 조립·설치원,
7,건설·채굴,70,702,702702,새시 보조원(견습공),
7,건설·채굴,70,702,702900,기타 건축 마감 관련 기능 종사원,6
7,건설·채굴,70,702,702901,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),
7,건설·채굴,70,702,702902,지붕잇기원 등 기타 건축 마감 기능원,
7,건설·채굴,70,703,703100,건설 배관공,2
7,건설·채굴,70,703,703101,"건축 배관공(옥내급수관,상하수배관,위생 배관)",
7,건설·채굴,70,703,703102,가스 배관공(가스관 설치원),1
7,건설·채굴,70,703,703200,"공업 배관공(플랜트,항공,선박,철도차량)",4
7,건설·채굴,70,703,703900,기타 배관공,
7,건설·채굴,70,703,703901,기타 배관공(배관누수 탐지원),
7,건설·채굴,70,703,703902,배관 보조원,
7,건설·채굴,70,704,704000,건설 및 채굴기계 운전원,
7,건설·채굴,70,704,704001,"굴착기(굴삭기,포클레인) 운전원",
7,건설·채굴,70,704,704002,로더 운전원(페이로더 운전원),
7,건설·채굴,70,704,704003,레미콘 차량 운전원(콘크리트 믹서 트럭),
7,건설·채굴,70,704,704004,"도로정지기, 덤프트럭 등 기타 건설·채굴 기계 운전원",
7,건설·채굴,70,704,704005,농림어업 기계 운전원,
7,건설·채굴,70,705,705100,광원·채석원 및 석재 절단원,
7,건설·채굴,70,705,705101,광원 및 채석원,
7,건설·채굴,70,705,705102,"석재 가공원(석재 절단, 연마, 조각원 등)",
7,건설·채굴,70,705,705200,철로 설치 및 보수원,
7,건설·채굴,70,705,705900,기타 채굴 및 토목 관련 종사원,
7,건설·채굴,70,705,705901,점화·발파·화약관리원 및 삭구원,
7,건설·채굴,70,705,705902,"잠수 기능원(잠수부, 구난 잠수요원)",
7,건설·채굴,70,706,706000,건설 및 광업 단순 종사원,11
7,건설·채굴,70,706,706001,조경시설물 설치원,2
7,건설·채굴,70,706,706002,건설·채굴 단순 종사원,6
8,설치·정비·생산,81,811,811100,로봇 설치 및 정비원,
8,설치·정비·생산,81,811,811200,공업기계 설치 및 정비원,
8,설치·정비·생산,81,811,811201,공작기계 설치·정비원,
8,설치·정비·생산,81,811,811202,화학기계 설치·정비원,
8,설치·정비·생산,81,811,811203,섬유기계 설치·정비원,
8,설치·정비·생산,81,811,811204,전자제품 제조기계 설치·정비원,
8,설치·정비·생산,81,811,811205,식품기계 설치·정비원,2
8,설치·정비·생산,81,811,811206,기타 공업기계 설치·정비원,7
8,설치·정비·생산,81,811,811300,승강기 설치 및 정비원,
8,설치·정비·생산,81,811,811301,엘리베이터 설치·정비원,
8,설치·정비·생산,81,811,811302,에스컬레이터 설치·정비원(무빙워크 포함),
8,설치·정비·생산,81,811,811303,"기타 승강기 설치·정비원(휠체어리프트, 자동문 포함)",
8,설치·정비·생산,81,811,811400,물품 이동 장비 설치 및 정비원,
8,설치·정비·생산,81,811,811401,크레인·호이스트 설치·정비원,
8,설치·정비·생산,81,811,811402,지게차 정비원,
8,설치·정비·생산,81,811,811500,냉동‧냉장‧공조기 설치 및 정비원,
8,설치·정비·생산,81,811,811501,산업용 냉동·냉장·공조기 설치·정비원,
8,설치·정비·생산,81,811,811502,건물·가정용 냉동·냉장·공조기 설치·정비원,
8,설치·정비·생산,81,811,811600,보일러 설치 및 정비원,
8,설치·정비·생산,81,811,811601,산업용 보일러 설치·수리원,
8,설치·정비·생산,81,811,811602,건물·가정용 보일러 설치·수리원,
8,설치·정비·생산,81,811,811700,건설·광업기계 설치 및 정비원,1
8,설치·정비·생산,81,811,811900,농업용·기타 기계장비 설치 및 정비원,
8,설치·정비·생산,81,812,812100,항공기 정비원,
8,설치·정비·생산,81,812,812200,선박 정비원,
8,설치·정비·생산,81,812,812300,철도 기관차 및 전동차 정비원,
8,설치·정비·생산,81,812,812400,자동차 정비원,
8,설치·정비·생산,81,812,812401,자동차 엔진·섀시·전기·전자 정비원,
8,설치·정비·생산,81,812,812402,자동차 차체·판금·도장 정비원,
8,설치·정비·생산,81,812,812403,자동차 경정비원,
8,설치·정비·생산,81,812,812404,자동차 튜닝원,
8,설치·정비·생산,81,812,812900,기타 운송장비 정비원,
8,설치·정비·생산,81,813,813100,금형원,2
8,설치·정비·생산,81,813,813101,프레스 금형 제조원,10
8,설치·정비·생산,81,813,813102,플라스틱 금형 제조원,2
8,설치·정비·생산,81,813,813103,다이캐스팅 금형 제조원,1
8,설치·정비·생산,81,813,813104,캐드캠 기능원,6
8,설치·정비·생산,81,813,813105,금형제조 보조원,1
8,설치·정비·생산,81,813,813200,금속 공작기계 조작원,29
8,설치·정비·생산,81,813,813201,CNC 선반 조작원(NC 선반 조작원),73
8,설치·정비·생산,81,813,813202,범용 선반 조작원,32
8,설치·정비·생산,81,813,813203,CNC 밀링기 조작원(NC 밀링기 조작원),4
8,설치·정비·생산,81,813,813204,범용 밀링기조작원,8
8,설치·정비·생산,81,813,813205,드릴링기 및 보링기 조작원,3
8,설치·정비·생산,81,813,813206,연삭기 및 연마(광택)기 조작원,3
8,설치·정비·생산,81,813,813207,프레스기 및 절단기 조작원,11
8,설치·정비·생산,81,813,813208,톱기계 조작원,1
8,설치·정비·생산,81,813,813209,금속절곡기 조작원(밴딩기 조작원),10
8,설치·정비·생산,81,813,813210,머시닝센터(MCT) 조작원,54
8,설치·정비·생산,81,813,813211,방전기 및 와이어컷 방전기 조작원,
8,설치·정비·생산,81,813,813212,레이저 절단원,6
8,설치·정비·생산,81,813,813213,기타 금속공작기계 조작원 및 보조원,10
8,설치·정비·생산,81,814,814000,냉난방 관련 설비 조작원,2
8,설치·정비·생산,81,814,814001,산업용 냉난방 설비 조작원,1
8,설치·정비·생산,81,814,814002,건물용 냉난방 설비 조작원,3
8,설치·정비·생산,81,815,815000,자동 조립라인 및 산업용로봇 조작원,1
8,설치·정비·생산,81,815,815001,자동조립라인 조작원,
8,설치·정비·생산,81,815,815002,산업용 로봇 조작원,
8,설치·정비·생산,81,816,816100,일반기계 조립원,14
8,설치·정비·생산,81,816,816101,공작기계 조립·검사원,1
8,설치·정비·생산,81,816,816102,공업기계 조립·검사원(공작기계 제외),
8,설치·정비·생산,81,816,816103,건설·광업·농업 기계 조립·검사원,
8,설치·정비·생산,81,816,816104,공구 조립·검사원,
8,설치·정비·생산,81,816,816105,기타 기계 조립·검사원,2
8,설치·정비·생산,81,816,816200,기계 부품 조립원,9
8,설치·정비·생산,81,817,817100,자동차 조립원(검사원 포함),1
8,설치·정비·생산,81,817,817200,자동차 부품 조립원(검사원 포함),8
8,설치·정비·생산,81,817,817300,운송장비 조립원(항공기·선박·철도기관차·전동차 등 검사원 포함),4
8,설치·정비·생산,82,821,821100,금속가공 관련 제어 장치 조작원(용광로·용해로·금속가열로),4
8,설치·정비·생산,82,821,821200,금속가공 기계 조작원,35
8,설치·정비·생산,82,821,821201,압연기 조작원,1
8,설치·정비·생산,82,821,821202,금속 열처리로 조작원,3
8,설치·정비·생산,82,821,821203,인발·신선·연선·압출기 조작원,3
8,설치·정비·생산,82,821,821204,금속가공 검사원,
8,설치·정비·생산,82,822,822100,판금원(덕트원 포함),
8,설치·정비·생산,82,822,822201,판금기 조작원,1
8,설치·정비·생산,82,822,822202,판금기 보조원(견습공),
8,설치·정비·생산,82,822,822301,제관원,9
8,설치·정비·생산,82,822,822302,제관 보조원(견습공),3
8,설치·정비·생산,82,822,822400,제관기 조작원,
8,설치·정비·생산,82,823,823101,단조원,2
8,설치·정비·생산,82,823,823102,단조 보조원(견습공),
8,설치·정비·생산,82,823,823200,단조기 조작원,2
8,설치·정비·생산,82,823,823300,주조원,5
8,설치·정비·생산,82,823,823301,"주조원(목형원, 원형원, 주형원)",5
8,설치·정비·생산,82,823,823302,주조 보조원(견습공),1
8,설치·정비·생산,82,823,823400,주조기 조작원(다이캐스팅기 조작원 포함),2
8,설치·정비·생산,82,824,824100,용접원,51
8,설치·정비·생산,82,824,824101,가스용접원(산소용접원),2
8,설치·정비·생산,82,824,824102,"전기용접원(아크,알곤,티그용접원)",13
8,설치·정비·생산,82,824,824103,화염절단원,
8,설치·정비·생산,82,824,824104,조선용접원(조선취부사 포함),3
8,설치·정비·생산,82,824,824105,납땜원,1
8,설치·정비·생산,82,824,824106,기타 용접원,2
8,설치·정비·생산,82,824,824107,용접 사상원 및 보조원,8
8,설치·정비·생산,82,824,824200,용접기 조작원,3
8,설치·정비·생산,82,825,825100,도장기 조작원,
8,설치·정비·생산,82,825,825101,자동차 도장기 조작원,
8,설치·정비·생산,82,825,825102,금속제품 도장기 조작원,
8,설치·정비·생산,82,825,825103,가구 및 기타 도장기 조작원,
8,설치·정비·생산,82,825,825200,도금 및 금속 분무기 조작원,
8,설치·정비·생산,82,826,826100,유리 제조 및 가공기 조작원,
8,설치·정비·생산,82,826,826101,유리 생산기계 조작원,
8,설치·정비·생산,82,826,826102,유리제품 생산기계 조작원,
8,설치·정비·생산,82,826,826103,렌즈 가공기계 조작원,
8,설치·정비·생산,82,826,826200,점토제품 생산기 조작원,
8,설치·정비·생산,82,826,826201,도자기 생산기계 조작원,
8,설치·정비·생산,82,826,826202,벽돌·타일 생산기계 조작원,
8,설치·정비·생산,82,826,826300,시멘트 및 광물제품 제조기 조작원,
8,설치·정비·생산,82,826,826400,광석 및 석제품 가공기 조작원,
8,설치·정비·생산,82,826,826900,기타 비금속제품 관련 생산기 조작원,
8,설치·정비·생산,83,831,831100,산업 전기공(항공기·선박·철도기관차·전동차 전기공),1
8,설치·정비·생산,83,831,831200,내선 전기공,1
8,설치·정비·생산,83,831,831201,내선 전기공(건물 내 전기공사원),
8,설치·정비·생산,83,831,831202,조명기구 등 전기기기 설치·정비원,
8,설치·정비·생산,83,831,831203,발전기 설치·정비원,
8,설치·정비·생산,83,831,831204,전기·전자 제어장치 설치·정비원,
8,설치·정비·생산,83,831,831300,외선 전기공,
8,설치·정비·생산,83,832,832100,사무용 전자기기 설치 및 수리원(컴퓨터 제외),
8,설치·정비·생산,83,832,832200,가전제품 설치 및 수리원,
8,설치·정비·생산,83,832,832201,TV·비디오·오디오 설치 및 수리원,
8,설치·정비·생산,83,832,832202,냉장고·세탁기 설치 및 수리원,
8,설치·정비·생산,83,832,832203,에어컨·공기정화기 설치 및 수리원,
8,설치·정비·생산,83,832,832204,정수기·냉온수기·비데 설치 및 수리원,
8,설치·정비·생산,83,832,832205,그 외 가전제품 설치 및 수리원,
8,설치·정비·생산,83,832,832900,기타 전기‧전자기기 설치 및 수리원,
8,설치·정비·생산,83,832,832901,감시카메라 및 보안장치 설치·수리원,
8,설치·정비·생산,83,832,832902,현금인출기 설치·수리원,
8,설치·정비·생산,83,832,832903,포스시스템 설치·수리원(POS 설치 및 수리원),
8,설치·정비·생산,83,832,832904,의료기기·장비 설치·수리원,
8,설치·정비·생산,83,832,832905,시계·카메라·광학기구 수리원,
8,설치·정비·생산,83,832,832906,영상·음향기기 등 기타 전기·전자 기기 설치·수리원,1
8,설치·정비·생산,83,833,833000,발전 및 배전 장치 조작원,1
8,설치·정비·생산,83,834,834000,전기 및 전자설비 조작원,9
8,설치·정비·생산,83,834,834001,아파트 전기관리원,1
8,설치·정비·생산,83,834,834002,빌딩 전기관리원,50
8,설치·정비·생산,83,834,834003,공장 전기관리원,1
8,설치·정비·생산,83,834,834004,기타 전기·전자 설비 조작원,4
8,설치·정비·생산,83,835,835100,전기 부품 및 제품 제조 기계 조작원,1
8,설치·정비·생산,83,835,835200,일차전지 및 이차전지 제조 기계 조작원,
8,설치·정비·생산,83,835,835201,일차전지 제조 기계 조작원,
8,설치·정비·생산,83,835,835202,이차전지 제조 기계 조작원,
8,설치·정비·생산,83,835,835300,전자 부품 및 제품 제조 기계 조작원,1
8,설치·정비·생산,83,836,836000,전기‧전자 부품 및 제품 조립원,16
8,설치·정비·생산,83,836,836001,전기 부품·제품 조립·검사원,4
8,설치·정비·생산,83,836,836002,PCB 부품·제품 조립·검사원,
8,설치·정비·생산,83,836,836003,LCD 부품·제품 조립·검사원,
8,설치·정비·생산,83,836,836004,LED 부품·제품 조립·검사원,
8,설치·정비·생산,83,836,836005,통신기기 부품·제품 조립원(핸드폰),
8,설치·정비·생산,83,836,836006,기타 전자 부품·제품 조립·검사원,
8,설치·정비·생산,84,841,841100,컴퓨터 설치 및 수리원(컴퓨터A/S원),1
8,설치·정비·생산,84,841,841200,"이동전화기 수리원(핸드폰, 휴대폰)",
8,설치·정비·생산,84,841,841900,기타 정보 통신기기 설치 및 수리원,
8,설치·정비·생산,84,842,842100,방송 관련 장비 설치 및 수리원,
8,설치·정비·생산,84,842,842200,통신 관련 장비 설치 및 수리원,
8,설치·정비·생산,84,842,842300,방송‧통신‧인터넷 케이블 설치 및 수리원,
8,설치·정비·생산,84,842,842301,통신·인터넷 케이블 설치·수리원,
8,설치·정비·생산,84,842,842302,방송 케이블 설치·수리원,
8,설치·정비·생산,85,851,851100,석유 및 천연가스 제조 관련 제어 장치 조작원,
8,설치·정비·생산,85,851,851101,석유·천연가스 제조 제어장치 조작원,
8,설치·정비·생산,85,851,851102,폐유·재생유 처리 제어장치 조작원,
8,설치·정비·생산,85,851,851200,화학물 가공 장치 조작원,1
8,설치·정비·생산,85,851,851900,기타 석유 및 화학물 가공 장치 조작원,
8,설치·정비·생산,85,852,852100,타이어 및 고무제품 생산기 조작원,2
8,설치·정비·생산,85,852,852101,고무 사출성형기 조작원,3
8,설치·정비·생산,85,852,852102,고무 압출성형기 조작원,1
8,설치·정비·생산,85,852,852103,고무 프레스기 조작원,5
8,설치·정비·생산,85,852,852104,타이어 생산기계 조작원,
8,설치·정비·생산,85,852,852200,플라스틱제품 생산기 조작원,3
8,설치·정비·생산,85,852,852201,플라스틱 사출성형기 조작원,2
8,설치·정비·생산,85,852,852202,플라스틱 압출성형기 조작원,
8,설치·정비·생산,85,852,852300,화학제품 생산기 조작원,1
8,설치·정비·생산,85,852,852301,도료·잉크제품 생산기계 조작원,
8,설치·정비·생산,85,852,852302,화장품·비누제품 생산기계 조작원,
8,설치·정비·생산,85,852,852303,의약품 생산기계 조작원,1
8,설치·정비·생산,85,852,852304,농약·비료 생산기계 조작원,
8,설치·정비·생산,85,852,852305,기타 화학제품 생산기계 조작원,
8,설치·정비·생산,85,852,852400,고무 및 플라스틱제품 조립원,
8,설치·정비·생산,85,852,852401,고무제품 조립원 및 검사원,3
8,설치·정비·생산,85,852,852402,플라스틱제품 조립원 및 검사원,6
8,설치·정비·생산,85,853,853100,상하수도 처리 장치 조작원,
8,설치·정비·생산,85,853,853101,물펌프·정수 처리장치 조작원,
8,설치·정비·생산,85,853,853102,하수·폐수 처리장치 조작원,
8,설치·정비·생산,85,853,853103,"기타 상·하수도 처리장치 조작원(댐수문, 저수지)",
8,설치·정비·생산,85,853,853200,재활용 처리 및 소각로 조작원,
8,설치·정비·생산,85,853,853201,소각로 조작원,
8,설치·정비·생산,85,853,853202,재활용 처리장치 조작원,
8,설치·정비·생산,86,861,861100,"섬유 제조 기계 조작원(방적,방사,연사,합사,권사기 등)",2
8,설치·정비·생산,86,861,861200,직조기 및 편직기 조작원,
8,설치·정비·생산,86,861,861201,제직기(직조기) 조작원,1
8,설치·정비·생산,86,861,861202,편직기 조작원,
8,설치·정비·생산,86,861,861203,"기타 직조기·편직기 조작원(정단,정경,연경,통경기 등)",
8,설치·정비·생산,86,861,861204,섬유가공 준비 및 후가공 처리원,
8,설치·정비·생산,86,861,861300,표백 및 염색 관련 기계 조작원,
8,설치·정비·생산,86,861,861301,염색 준비 및 조색기 조작원,
8,설치·정비·생산,86,861,861302,정련·표백기 조작원,
8,설치·정비·생산,86,861,861303,염색기 조작원,
8,설치·정비·생산,86,861,861304,날염기 조작원(나염기),
8,설치·정비·생산,86,862,862100,패턴사,
8,설치·정비·생산,86,862,862200,재단사,4
8,설치·정비·생산,86,862,862300,재봉사,1
8,설치·정비·생산,86,862,862301,재봉사(의류·직물),7
8,설치·정비·생산,86,862,862302,가죽·모피·신발 재봉사,
8,설치·정비·생산,86,862,862303,기계 자수원,
8,설치·정비·생산,86,862,862900,기타 섬유 및 가죽 관련 기능 종사원(의복·직물 검사 등),
8,설치·정비·생산,86,863,863100,한복 제조원,
8,설치·정비·생산,86,863,863200,양장 및 양복 제조원,
8,설치·정비·생산,86,863,863300,모피 및 가죽 의복 제조원,
8,설치·정비·생산,86,863,863400,의복·가죽 및 모피 수선원,
8,설치·정비·생산,86,863,863900,기타 의복 제조 관련 기능 종사원,
8,설치·정비·생산,86,864,864100,제화원,
8,설치·정비·생산,86,864,864200,신발 제조기 조작원,1
8,설치·정비·생산,86,864,864300,세탁 기계 조작원,1
8,설치·정비·생산,86,864,864900,기타 직물·신발 관련 기계 조작원,2
8,설치·정비·생산,87,871,871100,제과원 및 제빵사,189
8,설치·정비·생산,87,871,871200,떡 제조원,
8,설치·정비·생산,87,872,872100,정육 가공원 및 도축원,5
8,설치·정비·생산,87,872,872101,도축원,
8,설치·정비·생산,87,872,872102,정육원,3
8,설치·정비·생산,87,872,872200,김치 및 밑반찬 제조 종사원,
8,설치·정비·생산,87,872,872300,도시락 제조원,1
8,설치·정비·생산,87,872,872400,식품 및 담배 등급원,
8,설치·정비·생산,87,872,872900,기타 식품 가공 관련 기능 종사원,2
8,설치·정비·생산,87,873,873100,육류‧어패류 및 낙농품 가공 기계 조작원,1
8,설치·정비·생산,87,873,873101,육류 가공기계 조작원,3
8,설치·정비·생산,87,873,873102,어패류(수산물) 가공기계 조작원,12
8,설치·정비·생산,87,873,873103,낙농품 가공기계 조작원,
8,설치·정비·생산,87,873,873200,제분 및 도정 관련 기계 조작원,
8,설치·정비·생산,87,873,873300,곡물가공 제품 기계 조작원,
8,설치·정비·생산,87,873,873301,과자·빵·떡·캔디·초콜릿 제조기계 조작원,
8,설치·정비·생산,87,873,873302,두부 및 유사제품 생산기계 조작원,
8,설치·정비·생산,87,873,873303,국수 및 면류제품 생산기계 조작원,
8,설치·정비·생산,87,873,873400,과실 및 채소가공 관련 기계 조작원,
8,설치·정비·생산,87,873,873500,음료 제조 관련 기계 조작원,
8,설치·정비·생산,87,873,873900,기타 식품가공 관련 기계 조작원,3
8,설치·정비·생산,88,881,881100,인쇄 관련 기계 조작원,
8,설치·정비·생산,88,881,881101,인쇄판·인쇄필름 출력원,
8,설치·정비·생산,88,881,881102,오프셋·윤전 인쇄기 조작원,
8,설치·정비·생산,88,881,881103,그라비어 인쇄기 조작원,2
8,설치·정비·생산,88,881,881104,스크린 인쇄기 조작원(실크스크린 포함),1
8,설치·정비·생산,88,881,881105,디지털 및 기타 인쇄기 조작원,
8,설치·정비·생산,88,881,881106,인쇄 후가공원,
8,설치·정비·생산,88,881,881107,제책·제본기 조작원,
8,설치·정비·생산,88,881,881200,사진 인화 및 현상기 조작원(사진수정 포함),
8,설치·정비·생산,88,882,882100,목재 가공 관련 기계 조작원,1
8,설치·정비·생산,88,882,882101,목재 가공기계 조작원,
8,설치·정비·생산,88,882,882102,합판 제조기계 조작원,
8,설치·정비·생산,88,882,882200,펄프 및 종이 제조 장치 조작원,
8,설치·정비·생산,88,882,882300,종이제품 생산기 조작원,
8,설치·정비·생산,88,882,882900,기타 목재 및 종이 관련 기계 조작원,
8,설치·정비·생산,88,883,883100,가구 제조 및 수리원,1
8,설치·정비·생산,88,883,883101,가구 제조원,3
8,설치·정비·생산,88,883,883102,가구 수리원,
8,설치·정비·생산,88,883,883200,가구 조립원,1
8,설치·정비·생산,88,883,883300,목제품 제조 관련 종사원,5
8,설치·정비·생산,88,884,884100,공예원,1
8,설치·정비·생산,88,884,884200,귀금속 및 보석 세공원,
8,설치·정비·생산,88,885,885100,악기 제조 및 조율사,
8,설치·정비·생산,88,885,885200,간판 제작 및 설치원,
8,설치·정비·생산,88,885,885300,"기타 기능 관련 종사원(유리기능, 복사, 수제 제본 등)",
8,설치·정비·생산,88,885,885900,기타 기계 조작원,3
8,설치·정비·생산,88,885,885901,드론 조작원,
8,설치·정비·생산,88,885,885902,주입·포장·상표부착기 등 기타 기계 조작원,1
8,설치·정비·생산,89,890,890000,기타 제조 관련 단순 종사원,146
8,설치·정비·생산,89,890,890001,기계·금속 분야 단순 종사원,35
8,설치·정비·생산,89,890,890002,단순 사상원(용접사상 제외-용접원구분),9
8,설치·정비·생산,89,890,890003,화학·환경·에너지 분야 단순 종사원,2
8,설치·정비·생산,89,890,890004,섬유·의복 분야 단순 종사원,2
8,설치·정비·생산,89,890,890005,전기·전자 분야 단순 종사원,2
8,설치·정비·생산,89,890,890006,식품 분야 단순 종사원,46
8,설치·정비·생산,89,890,890007,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",4
9,농림어업,90,901,901100,곡식작물 재배원,
9,농림어업,90,901,901200,채소 및 특용작물 재배원,
9,농림어업,90,901,901300,과수작물 재배원,
9,농림어업,90,901,901400,원예작물 재배원,
9,농림어업,90,901,901500,조경원,
9,농림어업,90,901,901501,조경 식재원,
9,농림어업,90,901,901502,식물 관리원,1
9,농림어업,90,902,902100,낙농 관련 종사원,
9,농림어업,90,902,902200,한우 및 육우 사육원,
9,농림어업,90,902,902300,돼지 사육원,
9,농림어업,90,902,902400,가금 사육원,1
9,농림어업,90,902,902900,기타 축산 및 사육 관련 종사원(양봉·감별·동물원사육·실험동물사육 등),
9,농림어업,90,903,903100,조림·산림 경영인 및 벌목원,
9,농림어업,90,903,903900,기타 임업 관련 종사원(임산물 채취 포함),
9,농림어업,90,904,904100,양식원,5
9,농림어업,90,904,904200,어부 및 해녀,2
9,농림어업,90,905,905100,농업 관련 단순 종사원,1
9,농림어업,90,905,905200,"임업 관련 단순 종사원(산림보호감시, 산불감시원 등)",1
9,농림어업,90,905,905300,어업 관련 단순 종사원,8
