직종코드,직종명,대분류코드,대분류명,중분류코드,소분류코드,세분류코드,work24_13대분류코드,work24_13대분류명,work24_114중분류코드,work24_114중분류명,부모중복
511900,"기타 미용 관련 서비스 종사원(패션코디, 이미지컨설턴트 등)",5,미용·여행·숙박·음식·경비·돌봄·청소,51,511,5119,06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 서비스(수의사보조원 제외),N
512100,결혼 상담원 및 웨딩플래너,5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,5121,06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,N
512101,결혼 상담원,5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,5121,06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,N
512102,웨딩 플래너,5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,5121,06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,N
512200,혼례 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,5122,06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,N
512300,장례 상담원 및 장례 지도사,5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,5123,06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,N
512400,점술가 및 민속신앙 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,5124,06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,N
512900,"기타 개인 생활 서비스 종사원(말벗, 노년플래너 등)",5,미용·여행·숙박·음식·경비·돌봄·청소,51,512,5129,06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,N
513100,반려동물 훈련사 및 행동 상담사,5,미용·여행·숙박·음식·경비·돌봄·청소,51,513,5131,06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 서비스(수의사보조원 제외),Y
513200,반려동물 관리 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,51,513,5132,06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 서비스(수의사보조원 제외),N
513201,반려동물 미용사,5,미용·여행·숙박·음식·경비·돌봄·청소,51,513,5132,06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 서비스(수의사보조원 제외),N
513202,반려동물 장의사,5,미용·여행·숙박·음식·경비·돌봄·청소,51,513,5132,06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 서비스(수의사보조원 제외),N
521100,여행 상품 개발자,5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,5211,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
521200,여행 사무원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,5212,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
521300,관광 서비스 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,5213,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
521301,관광통역 안내원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,5213,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
521302,여행 안내원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,5213,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
521303,"박물관,미술관,문화,역사,자연환경 등 각종 해설사",5,미용·여행·숙박·음식·경비·돌봄·청소,52,521,5213,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
522100,항공기 객실 승무원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,522,5221,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
522200,선박 및 열차 객실 승무원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,522,5222,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
523000,숙박시설 서비스 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,523,5230,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
524000,오락시설 서비스 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,524,5240,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
524001,"오락시설 서비스원(노래방, PC방 등)",5,미용·여행·숙박·음식·경비·돌봄·청소,52,524,5240,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
524002,테마파크 서비스원,5,미용·여행·숙박·음식·경비·돌봄·청소,52,524,5240,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,N
531100,주방장 및 요리 연구가(푸드코디네이터 포함),5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5311,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531200,한식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5312,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,Y
531300,중식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5313,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531400,양식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5314,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531500,일식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5315,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531600,바텐터(조주사),5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5316,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531700,음료 조리원(바리스타 포함),5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5317,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,Y
531800,단체급식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5318,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531801,학교 급식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5318,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531802,유치원·어린이집 급식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5318,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531803,병원 급식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5318,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531804,사업체 구내식당 급식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5318,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531900,기타 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5319,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531901,분식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5319,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531902,포장마차·주점 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5319,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
531903,동남아·남미음식 조리사,5,미용·여행·숙박·음식·경비·돌봄·청소,53,531,5319,06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,N
532100,패스트푸드 준비원,5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5321,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),N
532200,식음료 서비스 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5322,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),N
532201,호텔·레스토랑 웨이터·웨이트리스,5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5322,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),N
532202,일반 음식점 접객서빙원,5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5322,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),N
532203,주점·커피숍 접객서빙원,5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5322,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),N
532300,주방 보조원,5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5323,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),N
532301,주방 보조원(일반 음식점),5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5323,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),Y
532302,단체 급식 보조원,5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5323,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),N
532900,기타 식음료 서비스 종사원(병원 배식원),5,미용·여행·숙박·음식·경비·돌봄·청소,53,532,5329,06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 제외),N
541100,경호원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5411,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541200,청원경찰,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5412,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541300,시설 및 특수 경비원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5413,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541301,기계·무인 경비원(해당 경비지도사 포함),5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5413,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541302,시설·호송·특수 경비원(해당 경비지도사 포함),5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5413,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541400,보안 관제원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5414,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541900,기타 경호 및 보안 관련 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5419,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541901,유통·매장·창고 감시원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5419,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541902,주차 단속원 및 안전 순찰원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5419,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541903,레저·테마파크 안전요원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5419,06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,N
541904,수학여행 안전요원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,541,5419,06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,Y
542000,건물 관리원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,5420,06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,N
542001,아파트·빌라 경비원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,5420,06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,N
542002,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,5420,06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,N
542003,공사현장 경비원,5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,5420,06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,N
542004,"기타 건물 관리원(공원, 종교시설 등)",5,미용·여행·숙박·음식·경비·돌봄·청소,54,542,5420,06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,N
550100,요양보호사,5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,5501,06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,N
550101,요양보호사(노인요양사),5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,5501,04,보건·의료,044,그 외 보건·의료 종사자,Y
550102,재가 요양보호사,5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,5501,04,보건·의료,044,그 외 보건·의료 종사자,Y
550201,간병인,5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,5502,04,보건·의료,044,그 외 보건·의료 종사자,Y
550202,재가 간병인,5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,5502,04,보건·의료,044,그 외 보건·의료 종사자,Y
550300,노인 돌봄 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,5503,06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,N
550400,장애인 돌봄 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,5504,06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,N
550500,육아 도우미(베이비시터),5,미용·여행·숙박·음식·경비·돌봄·청소,55,550,5505,04,보건·의료,044,그 외 보건·의료 종사자,Y
561100,건물 청소원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5611,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561101,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5611,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561102,"호텔·콘도·숙박시설 청소원(룸메이드,하우스키퍼)",5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5611,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561103,외벽 및 창문 청소원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5611,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561200,운송 및 시설장비 청소원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5612,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561201,특수 크리닝장비 청소원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5612,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561202,세차원 및 운송장비 청소원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5612,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561300,거리 및 공공장소 청소원(환경 미화원),5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5613,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561400,재활용품 및 쓰레기 수거원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5614,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
561900,기타 청소 관련 종사원(놀이공원 등),5,미용·여행·숙박·음식·경비·돌봄·청소,56,561,5619,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
562100,세정원(물탱크 청소 포함),5,미용·여행·숙박·음식·경비·돌봄·청소,56,562,5621,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
562200,방역원(해충퇴치원 포함),5,미용·여행·숙박·음식·경비·돌봄·청소,56,562,5622,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
563100,구두 미화원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,563,5631,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
563200,세탁원 및 다림질원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,563,5632,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
563301,가사 도우미,5,미용·여행·숙박·음식·경비·돌봄·청소,56,563,5633,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
563302,입주 가사도우미,5,미용·여행·숙박·음식·경비·돌봄·청소,56,563,5633,06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,N
564100,계기 검침원 및 가스 점검원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5641,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,N
564200,자동판매기 관리원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5642,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,N
564300,주차 관리원 및 안내원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5643,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,Y
564400,검표원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5644,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,N
564500,대여 제품 방문 점검원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5645,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,N
564900,기타 서비스 관련 단순 종사원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5649,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,N
564901,환경 감시원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5649,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,N
564902,정리수납원,5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5649,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,N
564903,기타 서비스 단순종사원(사우나·찜질방 등),5,미용·여행·숙박·음식·경비·돌봄·청소,56,564,5649,06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,N
611000,부동산 컨설턴트 및 중개사,6,영업·판매·운전·운송,61,611,6110,07,영업·판매·운전·운송,071,부동산중개,N
612100,기술 영업원,6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612101,자동차부품 및 운송장비 기술영업원,6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612102,기계장비 기술영업원,6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612103,화학제품 기술영업원,6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612104,전기·전자장비 기술영업원,6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612105,의료장비 기술영업원,6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612106,"IT 기술영업원(전산장비,소프트웨어)",6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612107,의약품 영업원(제약 영업원),6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612108,기타 기술영업원,6,영업·판매·운전·운송,61,612,6121,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612200,해외 영업원,6,영업·판매·운전·운송,61,612,6122,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612201,해외 영업원(영어),6,영업·판매·운전·운송,61,612,6122,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612202,해외 영업원(중국어),6,영업·판매·운전·운송,61,612,6122,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612203,해외 영업원(일본어),6,영업·판매·운전·운송,61,612,6122,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612204,해외 영업원(기타 언어권),6,영업·판매·운전·운송,61,612,6122,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612300,상품중개인 및 경매사,6,영업·판매·운전·운송,61,612,6123,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
612900,기타 기술 영업 및 중개 관련 종사원,6,영업·판매·운전·운송,61,612,6129,07,영업·판매·운전·운송,072,기술·의약품·해외 영업 및 상품 중개,N
613100,자동차 영업원,6,영업·판매·운전·운송,61,613,6131,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613101,자동차 영업원(자동차 딜러),6,영업·판매·운전·운송,61,613,6131,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613102,중고차 영업원,6,영업·판매·운전·운송,61,613,6131,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613200,제품 영업원,6,영업·판매·운전·운송,61,613,6132,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613201,식품·주류 영업원,6,영업·판매·운전·운송,61,613,6132,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613202,건설자재 영업원,6,영업·판매·운전·운송,61,613,6132,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613203,건설수주 영업원,6,영업·판매·운전·운송,61,613,6132,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613204,일반 제품 영업원,6,영업·판매·운전·운송,61,613,6132,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613900,기타 영업원,6,영업·판매·운전·운송,61,613,6139,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613901,광고·출판 영업원,6,영업·판매·운전·운송,61,613,6139,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613902,체인점 영업원,6,영업·판매·운전·운송,61,613,6139,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613903,상조·렌탈·회원모집 영업원,6,영업·판매·운전·운송,61,613,6139,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
613904,기타 영업원,6,영업·판매·운전·운송,61,613,6139,07,영업·판매·운전·운송,073,자동차·제품·기타 영업(광고영업 포함),N
614000,텔레마케터,6,영업·판매·운전·운송,61,614,6140,01,경영·사무·금융·보험,01B,통계·비서·사무보조·기타 사무,Y
614001,텔레마케터(콜센터),6,영업·판매·운전·운송,61,614,6140,07,영업·판매·운전·운송,074,텔레마케터(TM),N
614002,"텔레마케터(학원, 학습지, 유학)",6,영업·판매·운전·운송,61,614,6140,07,영업·판매·운전·운송,074,텔레마케터(TM),N
614003,텔레마케터(금융·보험·대출·부동산),6,영업·판매·운전·운송,61,614,6140,07,영업·판매·운전·운송,074,텔레마케터(TM),N
614004,"텔레마케터(쇼핑몰, 백화점, 마트)",6,영업·판매·운전·운송,61,614,6140,07,영업·판매·운전·운송,074,텔레마케터(TM),N
614005,"텔레마케터(인터넷, 통신)",6,영업·판매·운전·운송,61,614,6140,07,영업·판매·운전·운송,074,텔레마케터(TM),N
614006,기타 텔레마케터,6,영업·판매·운전·운송,61,614,6140,07,영업·판매·운전·운송,074,텔레마케터(TM),N
615100,소규모 상점 경영 및 일선 관리 종사원(매장매니저·매장슈퍼바이저 등),6,영업·판매·운전·운송,61,615,6151,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615200,상점 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615201,백화점 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615202,대형마트 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615203,편의점 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615204,면세점 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615205,일반상점(슈퍼) 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615206,의류 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615207,화장품 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615208,가구 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615209,가전 판매원(컴퓨터 포함),6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615210,음식료품 판매원,6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615211,"꽃 판매원(플로리스트, 토피어리어 포함)",6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615212,"기타 판매원(사무용품,도서,음반 포함 잡화 등)",6,영업·판매·운전·운송,61,615,6152,07,영업·판매·운전·운송,075,소규모 판매점장 및 상점 판매,N
615300,단말기 및 통신 서비스 판매원,6,영업·판매·운전·운송,61,615,6153,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615301,통신기기 판매원(핸드폰 판매 및 가입),6,영업·판매·운전·운송,61,615,6153,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615302,"통신서비스 판매원(인터넷,IPTV 가입)",6,영업·판매·운전·운송,61,615,6153,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615400,온라인 쇼핑 판매원,6,영업·판매·운전·운송,61,615,6154,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615500,상품 대여원,6,영업·판매·운전·운송,61,615,6155,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615501,자동차 대여원(렌터카),6,영업·판매·운전·운송,61,615,6155,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615502,"생활용품 대여원(정수기,가전제품,의복,어린이 용품)",6,영업·판매·운전·운송,61,615,6155,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615503,"기타 대여원(기계장비,오락·스포츠 용품,도서,영상)",6,영업·판매·운전·운송,61,615,6155,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615600,노점 및 이동 판매원,6,영업·판매·운전·운송,61,615,6156,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615800,주유원,6,영업·판매·운전·운송,61,615,6158,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615801,주유원(주유판매원),6,영업·판매·운전·운송,61,615,6158,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
615802,가스 충전원,6,영업·판매·운전·운송,61,615,6158,07,영업·판매·운전·운송,076,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,N
